10452,Noise - Residential,2344
11213,PLUMBING,2321
10031,PLUMBING,2319
10451,HEATING,2315
10034,HEATING,2315
10456,Noise - Residential,2304
11208,GENERAL CONSTRUCTION,2289
10466,HEATING,2248
10040,GENERAL CONSTRUCTION,2226
10456,PAINT - PLASTER,2190
11203,GENERAL CONSTRUCTION,2188
11225,PAINT - PLASTER,2168
10306,Street Condition,2135
10458,Noise - Residential,2123
10031,PAINT - PLASTER,2114
11212,GENERAL CONSTRUCTION,2103
11237,HEATING,2095
11237,GENERAL CONSTRUCTION,2092
11207,PAINT - PLASTER,2089
11209,HEATING,2058
10460,PLUMBING,2055
10468,Noise - Residential,2031
11203,PLUMBING,2009
10457,Noise - Residential,1979
10027,HEATING,1977
10314,Street Condition,1970
11212,PLUMBING,1968
10472,GENERAL CONSTRUCTION,1965
11216,GENERAL CONSTRUCTION,1954
10040,PLUMBING,1947
10033,GENERAL CONSTRUCTION,1947
10460,Noise - Residential,1944
11214,HEATING,1944
11221,PAINT - PLASTER,1926
11208,PLUMBING,1922
10467,NONCONST,1898
11207,NONCONST,1898
10031,Noise - Residential,1888
11213,PAINT - PLASTER,1880
10472,PLUMBING,1878
10460,PAINT - PLASTER,1873
11218,HEATING,1862
11233,PAINT - PLASTER,1856
11212,Noise - Residential,1840
10459,GENERAL CONSTRUCTION,1822
10032,Noise - Residential,1809
11233,NONCONST,1807
11238,HEATING,1797
11221,NONCONST,1785
11229,HEATING,1783
11207,Noise - Residential,1782
10312,Street Condition,1761
10029,HEATING,1756
11216,PLUMBING,1739
10029,Noise - Residential,1713
11203,PAINT - PLASTER,1711
10040,PAINT - PLASTER,1698
10458,NONCONST,1675
10462,Noise - Residential,1663
11385,HEATING,1643
10455,HEATING,1641
11219,Street Condition,1630
10466,Noise - Residential,1622
11226,ELECTRIC,1619
10457,NONCONST,1606
10461,HEATING,1605
11235,HEATING,1604
10453,NONCONST,1599
11208,Noise - Residential,1586
11212,PAINT - PLASTER,1567
11213,Noise - Residential,1561
10463,GENERAL CONSTRUCTION,1557
10034,GENERAL CONSTRUCTION,1546
10033,PAINT - PLASTER,1529
11375,Damaged Tree,1523
10472,PAINT - PLASTER,1519
10027,Noise - Residential,1514
11220,HEATING,1507
10025,Noise - Residential,1490
10468,NONCONST,1483
11208,Water System,1482
10472,Noise - Residential,1471
10026,HEATING,1452
11210,GENERAL CONSTRUCTION,1448
10456,NONCONST,1445
11691,HEATING,1428
10033,PLUMBING,1424
11210,PLUMBING,1417
11206,Noise - Residential,1413
11230,Street Condition,1401
11221,Noise - Residential,1381
11208,PAINT - PLASTER,1381
10031,Water System,1380
11358,Damaged Tree,1377
11216,PAINT - PLASTER,1364
11236,Noise - Residential,1358
11368,Blocked Driveway,1356
11219,HEATING,1348
11237,PLUMBING,1342
10459,PLUMBING,1339
11225,Noise - Residential,1337
11237,NONCONST,1330
10040,Noise - Residential,1330
11237,PAINT - PLASTER,1328
11385,Blocked Driveway,1324
11218,Street Condition,1322
10463,Noise - Residential,1319
10452,NONCONST,1309
10469,HEATING,1291
11230,GENERAL CONSTRUCTION,1288
11203,Noise - Residential,1287
10019,Broken Muni Meter,1286
11208,Street Condition,1286
11211,HEATING,1284
11216,Noise - Residential,1280
11235,Street Condition,1277
11238,PLUMBING,1271
11206,HEATING,1269
10002,Graffiti,1267
10034,PAINT - PLASTER,1266
11213,NONCONST,1263
11236,HEATING,1261
10009,HEATING,1254
10034,PLUMBING,1252
10463,PLUMBING,1236
11368,Noise - Residential,1234
10459,PAINT - PLASTER,1227
11207,ELECTRIC,1227
10030,HEATING,1226
10002,HEATING,1226
10032,NONCONST,1224
10031,NONCONST,1220
10040,Water System,1217
11373,HEATING,1215
11230,PLUMBING,1211
11208,NONCONST,1209
11225,NONCONST,1203
11238,GENERAL CONSTRUCTION,1202
11207,Street Light Condition,1199
11377,HEATING,1197
10314,Street Light Condition,1195
10013,Street Condition,1194
10019,Taxi Complaint,1182
10469,Noise - Residential,1181
10463,PAINT - PLASTER,1171
10466,GENERAL CONSTRUCTION,1168
11212,NONCONST,1162
10002,Street Condition,1160
10003,Broken Muni Meter,1159
11221,ELECTRIC,1158
11211,Noise - Residential,1158
10033,Noise - Residential,1155
11210,PAINT - PLASTER,1152
11220,GENERAL CONSTRUCTION,1152
11236,Blocked Driveway,1147
11220,Street Condition,1145
11204,Street Condition,1143
11211,GENERAL CONSTRUCTION,1142
10466,PLUMBING,1138
11385,GENERAL CONSTRUCTION,1137
10468,Water System,1136
11207,Street Condition,1131
10462,GENERAL CONSTRUCTION,1126
10312,Street Light Condition,1116
11368,HEATING,1115
10473,Street Light Condition,1110
11233,Noise - Residential,1106
10467,DHS Advantage - Tenant,1104
10460,NONCONST,1103
11229,Noise - Residential,1101
11216,NONCONST,1099
11230,PAINT - PLASTER,1098
11207,Water System,1098
11218,GENERAL CONSTRUCTION,1096
11214,Street Condition,1088
10024,HEATING,1086
11419,Building/Use,1084
11233,ELECTRIC,1084
10451,GENERAL CONSTRUCTION,1080
11385,Street Light Condition,1074
11206,GENERAL CONSTRUCTION,1073
10462,PLUMBING,1070
10455,GENERAL CONSTRUCTION,1058
11207,DHS Advantage - Tenant,1058
10459,Noise - Residential,1056
11229,Street Condition,1055
11211,Street Condition,1052
11385,Damaged Tree,1050
11375,HEATING,1050
10034,Noise - Residential,1050
11435,HEATING,1048
10472,NONCONST,1046
10009,Noise - Residential,1043
10027,GENERAL CONSTRUCTION,1035
10039,Noise - Residential,1034
11372,HEATING,1034
10036,HEATING,1030
11238,Noise - Residential,1029
11238,PAINT - PLASTER,1028
10027,PLUMBING,1024
10451,Noise - Residential,1023
10309,Street Condition,1018
11373,Noise - Residential,1014
11354,Street Condition,1012
10011,HEATING,1011
11203,NONCONST,1003
11367,Damaged Tree,1000
11207,DHS Advantage -Landlord/Broker,1000
11233,DHS Advantage - Tenant,999
11373,Blocked Driveway,994
10037,HEATING,992
10032,Water System,991
10306,Street Light Condition,991
10466,PAINT - PLASTER,990
11355,HEATING,989
11385,Noise - Residential,989
11377,Street Light Condition,989
10467,ELECTRIC,988
10469,Street Light Condition,986
10026,Noise - Residential,986
10453,Water System,981
11434,Street Light Condition,977
11230,Noise - Residential,976
11223,HEATING,973
11211,General Construction/Plumbing,972
11365,Damaged Tree,969
10305,Street Condition,965
11223,Street Condition,964
10455,NONCONST,957
11377,Blocked Driveway,955
10458,ELECTRIC,953
10014,HEATING,952
11234,Blocked Driveway,944
10019,Street Condition,942
10453,ELECTRIC,941
11368,Water System,940
11385,NONCONST,938
11215,HEATING,935
10035,HEATING,932
11385,Street Condition,932
10469,Street Condition,931
10459,NONCONST,926
11203,Blocked Driveway,921
11691,GENERAL CONSTRUCTION,921
10022,Taxi Complaint,918
10451,PLUMBING,918
10003,Street Condition,918
11218,PLUMBING,917
10001,Taxi Complaint,915
11208,Street Light Condition,915
11204,HEATING,913
10016,Taxi Complaint,912
10022,Broken Muni Meter,911
10457,ELECTRIC,910
10467,Street Condition,908
10016,Noise,907
11385,Water System,906
10027,PAINT - PLASTER,905
11230,Blocked Driveway,904
11372,Noise - Residential,902
10002,Noise - Residential,898
10030,Noise - Residential,898
10304,Street Condition,897
10314,Water System,893
11432,HEATING,892
11213,ELECTRIC,887
11237,Noise - Residential,886
11419,Blocked Driveway,886
10454,HEATING,885
10011,Street Condition,884
10301,Street Condition,880
11230,NONCONST,880
10016,Street Condition,879
11691,Sewer,875
10003,HEATING,873
11355,Street Condition,872
10029,GENERAL CONSTRUCTION,872
10033,Water System,871
11361,Damaged Tree,869
11208,ELECTRIC,868
10003,Taxi Complaint,867
11691,PLUMBING,867
11419,Noise - Residential,866
10458,Water System,866
10451,PAINT - PLASTER,865
11221,Water System,862
10025,GENERAL CONSTRUCTION,861
11226,Blocked Driveway,860
11101,Street Condition,855
11234,Street Condition,852
10462,PAINT - PLASTER,851
11211,Noise - Commercial,851
10022,Street Condition,850
11377,Water System,849
10009,Noise - Commercial,846
11355,Damaged Tree,845
11374,HEATING,845
11214,Blocked Driveway,842
11691,Street Light Condition,842
10465,Street Light Condition,840
11413,Street Light Condition,839
10466,Blocked Driveway,838
11434,HEATING,838
11219,GENERAL CONSTRUCTION,835
11355,Blocked Driveway,833
11211,PLUMBING,828
11210,NONCONST,827
11377,Noise - Residential,827
10452,Water System,826
10468,ELECTRIC,822
10030,GENERAL CONSTRUCTION,821
11220,PLUMBING,821
11103,HEATING,820
11208,DHS Advantage -Landlord/Broker,820
10003,Noise,819
11212,DHS Advantage - Tenant,818
11201,Street Condition,817
11235,PLUMBING,816
11206,PLUMBING,815
11215,Street Condition,815
10472,Water System,814
11235,Blocked Driveway,813
11210,Blocked Driveway,812
11691,Noise - Residential,812
11215,Street Light Condition,812
10461,Street Light Condition,811
10029,PLUMBING,807
10039,HEATING,806
10301,Street Light Condition,804
10473,HEATING,804
11220,Street Light Condition,803
11234,Noise - Residential,798
11210,Noise - Residential,796
11433,HEATING,795
11214,GENERAL CONSTRUCTION,795
11211,PAINT - PLASTER,795
11414,Street Light Condition,794
10463,Street Condition,794
11235,NONCONST,790
10314,Sewer,789
11220,NONCONST,789
11218,PAINT - PLASTER,788
11216,ELECTRIC,786
11208,DHS Advantage - Tenant,784
10473,Noise - Residential,782
11377,Street Condition,781
11235,GENERAL CONSTRUCTION,778
10033,NONCONST,777
10035,Noise - Residential,773
11379,Damaged Tree,773
11385,PLUMBING,770
10025,PLUMBING,768
10462,Street Light Condition,766
10452,ELECTRIC,765
11221,Street Condition,762
11419,HEATING,762
10031,ELECTRIC,762
10011,Taxi Complaint,760
11236,PLUMBING,759
11378,Street Condition,759
10456,DHS Advantage - Tenant,759
11236,Street Condition,759
11236,GENERAL CONSTRUCTION,758
11235,Street Light Condition,755
11234,HEATING,755
10036,Taxi Complaint,755
10455,PLUMBING,751
11221,General Construction/Plumbing,750
11222,HEATING,749
11237,Water System,749
11373,GENERAL CONSTRUCTION,749
11203,Street Condition,748
11206,Water System,748
11234,Damaged Tree,747
10455,Noise - Residential,747
11205,HEATING,744
10040,NONCONST,744
11434,Sewer,744
10453,DHS Advantage - Tenant,743
10014,Street Condition,742
10456,ELECTRIC,741
11385,PAINT - PLASTER,740
11226,Street Condition,739
11233,Street Light Condition,737
10457,Water System,736
10013,Broken Muni Meter,734
10028,HEATING,733
10470,HEATING,728
10011,Noise,727
10469,GENERAL CONSTRUCTION,726
11233,DHS Advantage -Landlord/Broker,725
11420,Building/Use,724
11220,Noise - Residential,723
11225,ELECTRIC,722
11420,Street Condition,722
11221,DHS Advantage - Tenant,721
11433,Sewer,721
10023,Street Condition,721
10032,ELECTRIC,720
10026,GENERAL CONSTRUCTION,718
11368,Dirty Conditions,717
10306,Sewer,717
11201,Noise - Residential,715
11236,Sewer,714
11234,Sewer,714
11357,Street Condition,714
10002,Noise - Commercial,714
11373,Street Light Condition,713
11208,Blocked Driveway,713
11420,Noise - Residential,713
11228,Street Condition,712
11206,NONCONST,710
10457,DHS Advantage - Tenant,710
11375,Noise - Residential,710
11206,PAINT - PLASTER,710
10467,Water System,709
10466,Dirty Conditions,706
10306,Damaged Tree,705
10308,Street Condition,701
11375,Street Condition,701
11101,Traffic Signal Condition,700
10019,HEATING,698
11367,HEATING,696
10025,Noise,695
11229,Blocked Driveway,694
11432,Street Condition,693
11218,Noise - Residential,691
11221,Street Light Condition,690
11432,Noise - Residential,688
10458,DHS Advantage - Tenant,684
11375,Street Light Condition,684
11413,Street Condition,684
10128,HEATING,684
10474,HEATING,684
10454,GENERAL CONSTRUCTION,684
11203,ELECTRIC,682
10030,PLUMBING,682
11412,Street Light Condition,680
11226,APPLIANCE,679
11223,Blocked Driveway,679
11218,NONCONST,678
11364,Street Light Condition,678
10455,PAINT - PLASTER,677
10035,GENERAL CONSTRUCTION,675
11211,Water System,675
11214,PLUMBING,675
10003,Noise - Commercial,674
10301,HEATING,673
10467,Blocked Driveway,673
11691,Street Condition,673
10469,Water System,672
11208,Building/Use,672
10017,Taxi Complaint,671
10312,Damaged Tree,669
10024,Street Condition,669
11373,PLUMBING,668
10036,Street Condition,665
11212,ELECTRIC,662
10014,Noise - Commercial,662
11214,Street Light Condition,660
11219,Street Light Condition,658
10021,Street Condition,656
11220,PAINT - PLASTER,655
11104,HEATING,655
10474,GENERAL CONSTRUCTION,655
10474,PLUMBING,654
10310,Street Condition,653
11235,PAINT - PLASTER,653
11213,Street Light Condition,652
11235,Sewer,652
11207,Blocked Driveway,652
11210,Street Condition,651
11417,Street Condition,651
10469,Blocked Driveway,650
11214,NONCONST,649
10001,HEATING,648
10460,ELECTRIC,648
10469,PLUMBING,647
10304,Street Light Condition,646
11204,Blocked Driveway,645
10001,Street Condition,641
11368,GENERAL CONSTRUCTION,639
11101,Street Light Condition,638
11209,Street Condition,638
11207,Building/Use,637
11358,Street Light Condition,636
11435,Blocked Driveway,636
10468,Street Condition,634
11219,PLUMBING,634
11369,Noise - Residential,632
11207,General Construction/Plumbing,631
11373,Street Condition,631
11106,Noise - Residential,631
10031,Noise - Street/Sidewalk,630
10454,PLUMBING,629
10023,HEATING,629
11378,Street Light Condition,628
11385,Sewer,628
11229,PLUMBING,627
10001,Noise - Residential,627
11217,Noise - Residential,626
10025,PAINT - PLASTER,626
11233,Street Condition,625
10016,HEATING,625
11413,Sewer,622
10002,Broken Muni Meter,621
11209,Noise - Residential,621
10472,ELECTRIC,620
11420,Sewer,620
11207,Traffic Signal Condition,620
10025,Street Condition,618
11215,Damaged Tree,618
11235,General Construction/Plumbing,618
10009,Street Condition,618
11369,Blocked Driveway,618
11232,HEATING,617
11212,Street Condition,617
10034,NONCONST,616
11237,ELECTRIC,616
11235,Noise - Residential,616
10305,Sewer,615
11421,Noise - Residential,614
11235,Water System,614
11221,DHS Advantage -Landlord/Broker,612
11215,Traffic Signal Condition,612
10029,PAINT - PLASTER,611
10451,NONCONST,611
11418,HEATING,610
11355,Street Light Condition,610
11368,PLUMBING,609
10024,Noise - Residential,608
11234,Water System,608
11206,Street Condition,608
11219,Blocked Driveway,607
11422,Street Light Condition,606
11206,Street Light Condition,606
10003,Noise - Residential,606
11204,Street Light Condition,606
11691,DHS Advantage - Tenant,606
11355,Noise - Residential,604
10030,NONCONST,604
10023,Taxi Complaint,604
11434,Street Condition,603
10466,Street Condition,603
11102,HEATING,602
11232,Street Condition,602
11231,Street Light Condition,602
10023,Noise - Residential,600
11229,Damaged Tree,600
11212,Street Light Condition,598
10460,DHS Advantage - Tenant,598
11204,Noise - Residential,597
10462,Street Condition,596
10463,NONCONST,595
11223,Noise - Residential,595
11218,Blocked Driveway,594
11233,General Construction/Plumbing,593
11219,PAINT - PLASTER,593
10459,DHS Advantage - Tenant,593
10035,PLUMBING,591
11379,Street Light Condition,590
11372,PLUMBING,590
10012,Noise - Commercial,589
11430,Taxi Complaint,589
11379,Street Condition,586
11412,Sewer,585
11421,HEATING,585
10466,Water System,585
10128,Noise,584
11216,Street Condition,583
11372,GENERAL CONSTRUCTION,583
11229,Water System,583
10016,Broken Muni Meter,582
11357,Damaged Tree,581
11377,PLUMBING,581
11220,Blocked Driveway,581
10460,Water System,580
11420,Blocked Driveway,580
10312,Water System,580
11365,Street Light Condition,579
11222,GENERAL CONSTRUCTION,579
11691,Water System,579
11367,Water System,577
10465,Street Condition,577
10019,Noise,576
10022,Noise,576
10023,Noise,576
10026,PLUMBING,576
11229,Sewer,576
10466,DHS Advantage -Landlord/Broker,575
11368,Street Light Condition,575
11432,PLUMBING,575
11369,Taxi Complaint,575
11373,PAINT - PLASTER,575
11238,NONCONST,574
11691,NONCONST,573
11368,Street Condition,573
10301,GENERAL CONSTRUCTION,572
11377,GENERAL CONSTRUCTION,572
10309,Street Light Condition,571
10027,NONCONST,571
11105,HEATING,570
11433,PLUMBING,570
11433,Street Light Condition,570
11433,GENERAL CONSTRUCTION,569
10034,Water System,569
10305,Water System,567
11232,Street Light Condition,566
11421,Street Light Condition,565
11354,Broken Muni Meter,565
11201,Street Light Condition,565
11216,Street Light Condition,565
10461,Street Condition,562
11432,Blocked Driveway,562
11214,Noise - Residential,561
10003,General Construction/Plumbing,561
10024,GENERAL CONSTRUCTION,561
10463,Water System,560
11215,General Construction/Plumbing,560
11206,General Construction/Plumbing,560
10011,General Construction/Plumbing,560
11418,Blocked Driveway,558
11230,General Construction/Plumbing,558
11422,Street Condition,558
10314,Damaged Tree,558
11414,Sewer,558
10304,HEATING,557
11358,Street Condition,557
11413,HEATING,555
11385,Dirty Conditions,555
11238,General Construction/Plumbing,555
11385,Traffic Signal Condition,554
11423,HEATING,554
11355,Building/Use,553
11215,Water System,553
11435,Noise - Residential,550
11214,PAINT - PLASTER,550
10002,General Construction/Plumbing,550
11213,Street Condition,547
11367,Street Condition,547
11432,Sewer,547
11378,Blocked Driveway,547
10466,NONCONST,546
11691,PAINT - PLASTER,546
11211,NONCONST,546
10304,GENERAL CONSTRUCTION,542
10466,DHS Advantage - Tenant,542
10065,Street Condition,542
10469,PAINT - PLASTER,541
10462,NONCONST,540
11435,PLUMBING,540
11354,HEATING,540
11222,Street Light Condition,539
10458,Street Condition,537
11212,DHS Advantage -Landlord/Broker,536
11368,NONCONST,536
10452,DHS Advantage - Tenant,534
11435,Street Light Condition,534
11201,Noise,533
11219,Traffic Signal Condition,533
11375,Water System,532
11220,Traffic Signal Condition,532
11229,GENERAL CONSTRUCTION,531
11106,HEATING,531
11219,NONCONST,531
11209,Street Light Condition,531
11432,Water System,530
11234,Street Light Condition,530
11375,Blocked Driveway,529
10306,Water System,529
11418,Water System,528
10013,General Construction/Plumbing,527
11418,Building/Use,526
11209,Blocked Driveway,526
11417,Street Light Condition,525
10457,Street Condition,525
11421,Blocked Driveway,524
11231,Street Condition,524
10029,Water System,524
10029,NONCONST,523
11220,Water System,523
11357,Street Light Condition,523
11364,Damaged Tree,522
10454,PAINT - PLASTER,522
10472,Street Light Condition,522
10304,Noise - Residential,522
11229,General Construction/Plumbing,521
10010,Taxi Complaint,521
11236,NONCONST,520
10469,Dirty Conditions,520
11694,Street Light Condition,518
11233,Rodent,518
11205,Noise - Residential,518
10461,Noise - Residential,518
11361,Street Condition,518
10454,Noise - Residential,517
10314,Missed Collection (All Materials),517
11435,GENERAL CONSTRUCTION,517
11216,General Construction/Plumbing,517
11221,Rodent,517
11201,General Construction/Plumbing,516
11238,Street Light Condition,515
10039,GENERAL CONSTRUCTION,515
11377,Traffic Signal Condition,515
11416,Building/Use,514
10023,Broken Muni Meter,514
11201,HEATING,514
11368,Building/Use,512
11238,Street Condition,512
11365,Street Condition,512
11211,Street Light Condition,511
11367,PLUMBING,511
11209,GENERAL CONSTRUCTION,511
10462,Blocked Driveway,510
11217,HEATING,510
10461,GENERAL CONSTRUCTION,510
11209,General Construction/Plumbing,509
11364,Street Condition,509
10030,PAINT - PLASTER,507
11206,Traffic Signal Condition,505
10304,PLUMBING,505
11367,Street Light Condition,504
10017,Broken Muni Meter,503
11208,General Construction/Plumbing,503
10025,NONCONST,503
11230,Damaged Tree,502
10456,Water System,501
10014,Taxi Complaint,501
10472,DHS Advantage - Tenant,501
11434,PLUMBING,501
10025,Noise - Street/Sidewalk,501
11234,Derelict Vehicle,500
10459,Water System,500
10301,Noise - Residential,500
10011,Noise - Commercial,499
11412,HEATING,499
11215,GENERAL CONSTRUCTION,499
10036,Broken Muni Meter,498
10024,Noise,498
11216,DHS Advantage - Tenant,498
10128,Street Condition,498
10029,Street Condition,497
10010,Broken Muni Meter,496
11214,General Construction/Plumbing,496
10454,NONCONST,495
11101,Blocked Driveway,495
11236,Water System,495
10014,Broken Muni Meter,494
11215,Noise - Residential,494
11354,Street Light Condition,493
11432,GENERAL CONSTRUCTION,491
10010,Street Condition,491
10035,NONCONST,491
11435,Street Condition,490
10461,Blocked Driveway,490
10009,GENERAL CONSTRUCTION,490
11220,General Construction/Plumbing,488
11420,Dirty Conditions,488
10024,Taxi Complaint,487
11219,Water System,486
11224,HEATING,486
10453,APPLIANCE,486
11234,Sanitation Condition,485
11385,Building/Use,485
11221,Blocked Driveway,484
10305,Street Light Condition,484
11365,Noise - Residential,484
11214,Sewer,484
11433,Noise - Residential,483
11385,ELECTRIC,483
11435,Sewer,483
10457,Graffiti,482
11101,Water System,482
10026,PAINT - PLASTER,482
11419,General Construction/Plumbing,482
10469,Damaged Tree,481
11209,PLUMBING,481
11103,Blocked Driveway,481
10014,General Construction/Plumbing,480
10021,Taxi Complaint,480
10037,Noise - Residential,480
10032,Noise - Street/Sidewalk,479
10013,Graffiti,478
11217,Street Condition,478
11415,HEATING,478
10009,Graffiti,478
10306,Missed Collection (All Materials),477
10301,Water System,477
11102,Blocked Driveway,476
11420,Water System,475
11207,Rodent,475
11233,Water System,475
11429,Street Light Condition,475
11692,DHS Advantage - Tenant,474
11355,General Construction/Plumbing,474
10013,Noise,474
11232,GENERAL CONSTRUCTION,474
11368,PAINT - PLASTER,474
10012,Vending,473
11208,Sewer,473
11204,General Construction/Plumbing,473
10011,Noise - Residential,472
11229,Street Light Condition,472
11223,PLUMBING,472
11224,Noise - Residential,471
11234,GENERAL CONSTRUCTION,470
10459,ELECTRIC,470
11234,Overgrown Tree/Branches,470
11212,Blocked Driveway,469
11209,PAINT - PLASTER,468
10013,Traffic Signal Condition,467
11420,HEATING,467
10025,Water System,466
11217,Street Light Condition,466
10033,ELECTRIC,465
11354,Building/Use,465
11354,Noise - Residential,465
11372,PAINT - PLASTER,465
11418,Street Condition,465
11205,General Construction/Plumbing,464
11224,GENERAL CONSTRUCTION,464
11419,Sewer,463
11418,Street Light Condition,463
11434,Water System,463
10040,ELECTRIC,462
10037,GENERAL CONSTRUCTION,462
11432,Street Light Condition,462
10025,General Construction/Plumbing,462
11229,PAINT - PLASTER,460
11210,Damaged Tree,459
11229,NONCONST,459
10474,PAINT - PLASTER,458
10002,Traffic Signal Condition,458
11355,PLUMBING,458
10013,Taxi Complaint,458
11356,Street Condition,458
10467,Noise - Commercial,457
11229,Noise - Vehicle,456
11236,Sanitation Condition,456
11419,Dirty Conditions,455
10469,DHS Advantage - Tenant,455
11222,General Construction/Plumbing,454
11423,Street Condition,454
10002,Taxi Complaint,454
11206,Blocked Driveway,454
11411,Street Light Condition,454
11218,Street Light Condition,453
10303,Street Condition,453
11375,PLUMBING,453
11361,Street Light Condition,452
10469,DHS Advantage -Landlord/Broker,451
10128,Taxi Complaint,451
10016,Noise - Residential,450
11211,Noise - Street/Sidewalk,450
11230,Sanitation Condition,450
11104,Noise - Residential,449
11223,GENERAL CONSTRUCTION,449
10035,PAINT - PLASTER,449
11368,General Construction/Plumbing,448
11423,Street Light Condition,448
11219,Sanitation Condition,447
11435,Building/Use,447
11101,Noise - Residential,447
10039,PLUMBING,446
11234,PLUMBING,446
11217,Noise - Commercial,445
10011,Broken Muni Meter,445
10065,Taxi Complaint,444
10457,APPLIANCE,444
10002,Noise,444
10012,Taxi Complaint,443
10013,HEATING,443
11417,Dirty Conditions,443
10466,Street Light Condition,442
11433,Street Condition,441
11435,PAINT - PLASTER,441
10312,Sewer,441
11207,Sanitation Condition,440
11223,Sewer,440
11211,Traffic Signal Condition,439
10027,Street Condition,439
11373,NONCONST,438
10302,Street Condition,438
11106,Blocked Driveway,438
11214,Water System,437
11226,DHS Advantage - Tenant,437
10462,ELECTRIC,437
10024,Broken Muni Meter,437
10471,Street Condition,436
10301,PLUMBING,436
10024,PLUMBING,436
11354,General Construction/Plumbing,436
11210,ELECTRIC,436
10467,Street Light Condition,435
11421,Water System,434
11378,Water System,434
10461,PLUMBING,433
11238,Noise - Commercial,433
10028,Street Condition,433
10472,Blocked Driveway,433
11217,Traffic Signal Condition,433
11418,Noise - Residential,433
11205,GENERAL CONSTRUCTION,432
11224,PLUMBING,431
11221,Traffic Signal Condition,431
11433,Water System,431
11223,General Construction/Plumbing,431
11211,Graffiti,430
11429,Sewer,430
11374,Blocked Driveway,429
10012,Street Condition,429
11377,Noise - Street/Sidewalk,429
11432,Damaged Tree,429
10002,GENERAL CONSTRUCTION,428
11692,HEATING,428
10466,ELECTRIC,428
10027,Water System,428
11232,Traffic Signal Condition,427
11385,Illegal Parking,426
10009,PLUMBING,425
10458,Graffiti,425
10465,Noise - Residential,425
10467,DHS Advantage -Landlord/Broker,424
11204,Sanitation Condition,424
10128,Noise - Residential,424
10032,Noise - Vehicle,422
11367,GENERAL CONSTRUCTION,422
11377,Sewer,422
11204,GENERAL CONSTRUCTION,422
11229,Sanitation Condition,422
10016,GENERAL CONSTRUCTION,421
11413,Water System,420
10018,Taxi Complaint,420
11218,General Construction/Plumbing,419
11355,Sewer,419
11377,NONCONST,419
11211,Blocked Driveway,418
11215,PLUMBING,418
10027,ELECTRIC,417
11204,PLUMBING,417
11412,Water System,416
10021,Noise,416
11434,GENERAL CONSTRUCTION,416
11377,PAINT - PLASTER,414
11204,Traffic Signal Condition,414
11207,Sewer,413
10469,Sewer,413
11368,Traffic Signal Condition,413
10011,GENERAL CONSTRUCTION,412
11214,Building/Use,412
10308,Street Light Condition,412
11385,General Construction/Plumbing,412
11203,Sanitation Condition,411
10019,General Construction/Plumbing,411
11106,Noise - Commercial,411
11417,Building/Use,411
10018,Street Condition,411
11234,Building/Use,410
10303,Noise - Residential,410
10024,PAINT - PLASTER,409
10012,HEATING,409
11238,Traffic Signal Condition,408
11223,PAINT - PLASTER,408
11374,Noise - Residential,408
10025,Taxi Complaint,408
10467,Rodent,407
10026,NONCONST,407
10017,Street Condition,406
11434,Noise - Residential,406
11203,Water System,406
11432,General Construction/Plumbing,405
10011,PLUMBING,405
11365,Water System,405
10467,Dirty Conditions,405
10009,General Construction/Plumbing,405
10022,HEATING,405
11432,NONCONST,405
10009,Noise,405
