11379,Illegal Parking,1592
11226,UNSANITARY CONDITION,1590
10466,Blocked Driveway,1589
10463,Illegal Parking,1587
11235,Illegal Parking,1584
11211,Noise - Residential,1579
10026,Noise - Residential,1575
10002,Noise - Residential,1571
11228,Illegal Parking,1569
11220,Illegal Parking,1555
10465,Illegal Parking,1554
11238,Noise - Residential,1549
11420,Noise - Residential,1547
11230,HEAT/HOT WATER,1536
11203,HEAT/HOT WATER,1525
11226,Blocked Driveway,1523
11223,Blocked Driveway,1519
11218,Illegal Parking,1518
10459,HEAT/HOT WATER,1501
10314,Street Condition,1481
11208,HEAT/HOT WATER,1476
10024,Noise - Residential,1475
10314,Illegal Parking,1471
11221,Request Large Bulky Item Collection,1471
11234,Blocked Driveway,1470
11201,Noise - Residential,1466
11215,Illegal Parking,1464
10451,Noise - Residential,1457
10040,HEAT/HOT WATER,1443
11208,Illegal Parking,1425
11230,Blocked Driveway,1422
10027,Noise - Street/Sidewalk,1422
11219,Request Large Bulky Item Collection,1422
10461,Illegal Parking,1419
11217,Illegal Parking,1412
10466,HEAT/HOT WATER,1403
10469,Blocked Driveway,1393
11211,Illegal Parking,1386
10025,HEAT/HOT WATER,1384
10473,Noise - Residential,1382
11231,Request Large Bulky Item Collection,1376
11226,PAINT/PLASTER,1376
11219,Illegal Parking,1374
10027,HEAT/HOT WATER,1369
10461,HEAT/HOT WATER,1363
11420,Request Large Bulky Item Collection,1359
11235,HEAT/HOT WATER,1345
11204,Blocked Driveway,1335
11207,HEAT/HOT WATER,1334
10457,UNSANITARY CONDITION,1329
10459,Noise - Residential,1324
11435,Noise - Residential,1323
11236,Noise - Residential,1322
11221,HEAT/HOT WATER,1319
11366,Noise,1319
10458,Noise - Street/Sidewalk,1318
10453,UNSANITARY CONDITION,1311
11216,Request Large Bulky Item Collection,1308
10467,UNSANITARY CONDITION,1306
11420,Blocked Driveway,1300
11366,Noise - Residential,1296
10039,Noise - Residential,1293
10314,Electronics Waste Appointment,1292
10452,UNSANITARY CONDITION,1291
11216,HEAT/HOT WATER,1288
11235,Blocked Driveway,1286
11237,Sidewalk Condition,1281
10019,Illegal Parking,1281
11217,Request Large Bulky Item Collection,1276
11229,Blocked Driveway,1275
11377,Noise - Residential,1272
11435,Blocked Driveway,1267
10030,HEAT/HOT WATER,1264
11205,Noise - Residential,1260
11206,Illegal Parking,1257
11421,Blocked Driveway,1252
10030,Noise - Residential,1252
10468,UNSANITARY CONDITION,1252
11238,Request Large Bulky Item Collection,1249
11221,Blocked Driveway,1246
11203,Noise - Residential,1239
11372,Noise - Residential,1238
11228,Request Large Bulky Item Collection,1235
10452,Water System,1233
11236,Derelict Vehicles,1230
11210,Illegal Parking,1228
11358,Request Large Bulky Item Collection,1227
11369,Illegal Parking,1227
11207,Illegal Parking,1221
11236,Illegal Parking,1216
11226,PLUMBING,1214
11421,Noise - Residential,1206
10455,HEAT/HOT WATER,1204
10460,Noise - Street/Sidewalk,1203
11214,HEAT/HOT WATER,1202
11385,Street Condition,1202
11234,Request Large Bulky Item Collection,1202
10029,Noise - Street/Sidewalk,1198
10456,UNSANITARY CONDITION,1196
11369,Blocked Driveway,1195
11212,Blocked Driveway,1191
10002,HEAT/HOT WATER,1191
11229,Illegal Parking,1190
11220,Blocked Driveway,1183
11357,Request Large Bulky Item Collection,1178
10306,Street Condition,1177
11218,Blocked Driveway,1173
11419,Illegal Parking,1167
11205,Illegal Parking,1163
10455,Noise - Residential,1155
10025,Noise - Residential,1155
11222,Illegal Parking,1154
11211,Request Large Bulky Item Collection,1153
11691,Noise - Residential,1152
11206,HEAT/HOT WATER,1151
10472,Blocked Driveway,1150
10312,Request Large Bulky Item Collection,1147
10454,Noise - Residential,1146
11206,Noise - Street/Sidewalk,1139
10023,Illegal Parking,1138
11220,HEAT/HOT WATER,1138
10003,Illegal Parking,1137
10467,PAINT/PLASTER,1135
11379,Request Large Bulky Item Collection,1133
11374,Illegal Parking,1128
11378,Request Large Bulky Item Collection,1128
11234,Derelict Vehicles,1125
11230,Noise - Residential,1125
11413,Request Large Bulky Item Collection,1119
11210,Blocked Driveway,1118
10312,Street Condition,1117
11238,Noise - Street/Sidewalk,1117
10306,Request Large Bulky Item Collection,1115
11236,Request Large Bulky Item Collection,1114
10458,UNSANITARY CONDITION,1114
11220,Noise - Residential,1100
10461,Blocked Driveway,1094
10452,Noise - Vehicle,1091
10469,Noise - Residential,1091
11222,Request Large Bulky Item Collection,1086
11218,HEAT/HOT WATER,1084
11417,Request Large Bulky Item Collection,1076
10457,PLUMBING,1076
10016,Noise,1074
10314,Missed Collection (All Materials),1068
11201,Noise,1066
11385,Sidewalk Condition,1063
11210,HEAT/HOT WATER,1062
11221,Illegal Parking,1058
11105,Illegal Parking,1056
11210,Noise - Residential,1052
10465,Request Large Bulky Item Collection,1040
11233,Noise - Street/Sidewalk,1038
11216,Noise - Street/Sidewalk,1037
11373,Noise - Residential,1030
11226,Illegal Parking,1029
10453,Blocked Driveway,1027
11229,Noise - Residential,1027
11434,Noise - Residential,1025
11207,Derelict Vehicles,1024
10016,Illegal Parking,1023
11419,Request Large Bulky Item Collection,1021
10461,Noise - Residential,1019
11373,Illegal Parking,1015
11377,HEAT/HOT WATER,1010
11211,Noise - Street/Sidewalk,1006
10453,PAINT/PLASTER,1002
11234,Noise - Residential,997
11421,Request Large Bulky Item Collection,987
10462,Blocked Driveway,985
10035,Noise - Residential,985
11229,Request Large Bulky Item Collection,982
11237,Blocked Driveway,981
11219,Blocked Driveway,980
11220,Request Large Bulky Item Collection,979
11434,Blocked Driveway,979
11361,Request Large Bulky Item Collection,977
10457,PAINT/PLASTER,973
11370,Illegal Parking,972
11355,Illegal Parking,967
10312,Illegal Parking,967
11212,UNSANITARY CONDITION,965
11204,Request Large Bulky Item Collection,964
11209,Blocked Driveway,963
10023,Homeless Person Assistance,961
10463,Noise - Street/Sidewalk,960
11223,Request Large Bulky Item Collection,960
11385,HEAT/HOT WATER,957
10467,Noise - Street/Sidewalk,957
11238,HEAT/HOT WATER,957
10456,PLUMBING,956
10468,PAINT/PLASTER,954
10462,Illegal Parking,951
10312,Electronics Waste Appointment,951
10011,Noise,950
11101,Noise - Residential,950
10003,Noise - Residential,946
11233,Blocked Driveway,944
10003,Noise,944
11418,Illegal Parking,942
11416,Blocked Driveway,941
11378,Blocked Driveway,939
11208,Derelict Vehicles,932
11418,Blocked Driveway,932
11368,Illegal Parking,930
11218,Request Large Bulky Item Collection,925
11102,Illegal Parking,925
10312,Dirty Conditions,923
10456,PAINT/PLASTER,922
11233,Request Large Bulky Item Collection,920
11420,Illegal Parking,917
10458,PAINT/PLASTER,913
11417,Illegal Parking,913
11101,Blocked Driveway,912
11208,Water System,910
11230,Request Large Bulky Item Collection,904
10019,Noise,900
11201,Request Large Bulky Item Collection,898
10026,HEAT/HOT WATER,897
11208,Noise - Street/Sidewalk,897
11417,Blocked Driveway,896
10301,Noise - Residential,889
11219,Missed Collection (All Materials),874
11434,Request Large Bulky Item Collection,874
10128,Noise,874
10451,Noise - Street/Sidewalk,873
10472,Noise - Street/Sidewalk,873
11207,Request Large Bulky Item Collection,872
10011,Illegal Parking,871
10469,Illegal Parking,870
11106,Noise - Residential,869
10453,PLUMBING,868
11203,Derelict Vehicles,868
10030,Noise - Street/Sidewalk,866
10314,Noise - Residential,861
11225,Illegal Parking,858
10452,PLUMBING,854
10301,Illegal Parking,854
10304,Noise - Residential,851
10460,Blocked Driveway,849
11207,Street Condition,849
10002,Noise - Street/Sidewalk,847
11229,HEAT/HOT WATER,846
10452,PAINT/PLASTER,844
11435,Illegal Parking,844
11691,Request Large Bulky Item Collection,842
11213,Noise - Street/Sidewalk,842
10467,PLUMBING,840
10453,Water System,837
11234,Street Condition,837
10023,Noise,837
10029,Illegal Parking,837
10002,Noise - Commercial,834
11414,Request Large Bulky Item Collection,831
11235,Noise - Residential,831
11233,Illegal Parking,830
11357,Illegal Parking,827
10309,Street Condition,826
11214,Request Large Bulky Item Collection,824
11433,Blocked Driveway,823
11231,Illegal Parking,823
11103,Blocked Driveway,823
11214,Noise - Residential,820
11225,UNSANITARY CONDITION,819
10035,HEAT/HOT WATER,818
11226,WATER LEAK,816
11208,Request Large Bulky Item Collection,815
11691,HEAT/HOT WATER,814
10031,UNSANITARY CONDITION,814
11223,Noise - Residential,814
10454,HEAT/HOT WATER,813
11101,Street Condition,810
11203,Request Large Bulky Item Collection,808
10472,UNSANITARY CONDITION,806
10025,Noise,806
11106,Illegal Parking,806
10458,PLUMBING,803
11237,Street Condition,802
11375,Illegal Parking,800
11105,Request Large Bulky Item Collection,800
11432,Blocked Driveway,800
11365,Request Large Bulky Item Collection,799
10459,Noise - Street/Sidewalk,798
11418,Noise - Residential,798
11433,Noise - Residential,796
11372,HEAT/HOT WATER,796
11217,Noise - Residential,795
11233,UNSANITARY CONDITION,793
10455,Noise - Street/Sidewalk,790
11234,Derelict Vehicle,787
10468,PLUMBING,787
11206,Request Large Bulky Item Collection,786
10003,For Hire Vehicle Complaint,785
10473,Blocked Driveway,785
11364,Request Large Bulky Item Collection,784
11432,Noise - Residential,784
11201,Street Condition,783
11213,UNSANITARY CONDITION,782
11354,Blocked Driveway,780
11237,HEAT/HOT WATER,779
10465,Noise - Residential,778
11203,Illegal Parking,776
10001,Noise,775
10027,Illegal Parking,774
11207,Noise - Street/Sidewalk,772
11223,Sidewalk Condition,771
10306,Electronics Waste Appointment,770
11207,Water System,768
10467,Water System,764
11103,Request Large Bulky Item Collection,763
10460,UNSANITARY CONDITION,760
11368,HEAT/HOT WATER,757
11207,UNSANITARY CONDITION,757
11417,Noise - Residential,754
11434,Street Condition,753
10457,Illegal Parking,752
11203,UNSANITARY CONDITION,751
10009,Noise - Street/Sidewalk,751
11694,Illegal Parking,748
11226,DOOR/WINDOW,746
10468,Water System,746
10305,Street Condition,746
10031,Water System,744
10466,Illegal Parking,743
11237,Noise - Vehicle,742
11385,Dirty Conditions,741
11356,Illegal Parking,741
11236,Street Condition,740
10473,Illegal Parking,739
10469,Request Large Bulky Item Collection,738
10467,Illegal Parking,738
11209,Noise - Residential,737
11385,Noise - Street/Sidewalk,736
11213,Blocked Driveway,736
10009,Noise - Commercial,736
11106,Blocked Driveway,736
11422,Request Large Bulky Item Collection,736
10009,HEAT/HOT WATER,735
11377,Street Condition,734
11237,Noise - Commercial,733
10310,Noise - Residential,732
10456,Blocked Driveway,728
11229,Street Condition,727
10040,Illegal Parking,727
11223,HEAT/HOT WATER,726
11413,Street Condition,724
11206,Blocked Driveway,724
10001,Illegal Parking,722
11221,Noise - Commercial,722
10016,Street Condition,720
10306,Illegal Parking,719
10011,Noise - Residential,717
10468,Blocked Driveway,717
10309,Illegal Parking,716
11418,Request Large Bulky Item Collection,716
11102,Blocked Driveway,715
10003,Request Large Bulky Item Collection,714
10468,Illegal Parking,710
10459,Blocked Driveway,707
11224,Noise - Residential,706
10306,Missed Collection (All Materials),705
10457,Noise - Vehicle,705
10035,Illegal Parking,703
11375,Noise - Residential,702
11220,Noise - Street/Sidewalk,701
11238,Noise - Commercial,700
10039,HEAT/HOT WATER,700
11234,Electronics Waste Appointment,700
11355,HEAT/HOT WATER,700
11365,Illegal Parking,699
10025,Noise - Street/Sidewalk,699
11375,Blocked Driveway,698
10457,Blocked Driveway,698
10002,For Hire Vehicle Complaint,696
11215,Street Condition,694
10308,Request Large Bulky Item Collection,694
11356,Request Large Bulky Item Collection,693
11237,Request Large Bulky Item Collection,691
10019,Homeless Person Assistance,691
11208,UNSANITARY CONDITION,691
10024,HEAT/HOT WATER,689
11237,Illegal Parking,688
11249,Illegal Parking,685
11216,Illegal Parking,684
11235,Request Large Bulky Item Collection,681
10032,UNSANITARY CONDITION,680
10032,Water System,679
11103,Illegal Parking,678
10040,Noise - Vehicle,677
10037,HEAT/HOT WATER,677
10463,Blocked Driveway,676
11225,PAINT/PLASTER,675
11249,Noise - Residential,675
11434,Illegal Parking,675
11211,Noise - Commercial,673
10022,Noise - Residential,672
11206,Sidewalk Condition,672
10453,Noise - Vehicle,670
10031,PAINT/PLASTER,670
11210,Request Large Bulky Item Collection,668
11416,Illegal Parking,667
10472,Illegal Parking,667
11368,Noise - Street/Sidewalk,665
11218,Noise - Residential,664
11238,Rodent,663
11372,Blocked Driveway,663
11358,Blocked Driveway,662
11416,Noise - Residential,662
10459,UNSANITARY CONDITION,661
10309,Request Large Bulky Item Collection,661
11212,Illegal Parking,659
10456,WATER LEAK,659
10467,DOOR/WINDOW,659
10009,Illegal Parking,658
11432,Request Large Bulky Item Collection,657
11206,Noise - Commercial,656
10473,HEAT/HOT WATER,655
11213,Illegal Parking,655
11220,Street Condition,654
11358,Street Condition,654
10013,Noise,654
11213,Request Large Bulky Item Collection,654
11219,Street Condition,653
11369,Noise - Residential,653
10312,Missed Collection (All Materials),652
10467,WATER LEAK,651
11423,Noise - Residential,651
10014,Noise,650
11221,Sidewalk Condition,648
11416,Request Large Bulky Item Collection,646
11412,Request Large Bulky Item Collection,646
10305,Request Large Bulky Item Collection,646
10469,HEAT/HOT WATER,645
10453,WATER LEAK,645
10460,PLUMBING,644
10301,Street Condition,643
11226,Request Large Bulky Item Collection,643
10003,HEAT/HOT WATER,643
11221,UNSANITARY CONDITION,643
11356,Blocked Driveway,639
10026,Illegal Parking,638
10007,Illegal Parking,638
11368,Water System,635
11221,General Construction/Plumbing,635
11223,Street Condition,634
10457,WATER LEAK,632
10468,Noise - Vehicle,632
11212,PLUMBING,629
11385,Electronics Waste Appointment,629
11228,Blocked Driveway,628
11385,Water System,628
10039,Noise - Street/Sidewalk,627
10452,Illegal Parking,627
11221,Water System,626
11208,Street Condition,626
11232,Street Condition,626
10002,Noise,626
11222,Noise - Residential,625
11374,Blocked Driveway,624
11204,HEAT/HOT WATER,624
11355,Noise - Residential,623
11422,Street Condition,623
11201,Noise - Commercial,623
11225,Request Large Bulky Item Collection,622
10458,DOOR/WINDOW,621
11429,Request Large Bulky Item Collection,620
11356,Noise - Residential,618
11105,Blocked Driveway,617
11102,Noise - Residential,617
11366,Non-Emergency Police Matter,616
11355,Request Large Bulky Item Collection,616
10456,Water System,616
10304,Request Large Bulky Item Collection,616
10457,Water System,616
11249,Noise - Commercial,616
10001,Homeless Person Assistance,615
11374,Noise - Residential,615
10032,PAINT/PLASTER,614
10453,Rodent,613
10305,Illegal Parking,612
10301,Request Large Bulky Item Collection,612
10035,Noise - Street/Sidewalk,611
11209,Street Condition,610
10024,Noise,610
11419,Building/Use,608
10469,Street Light Condition,607
10465,Street Light Condition,607
11432,HEAT/HOT WATER,606
11358,Illegal Parking,605
11228,Traffic,605
11225,PLUMBING,605
10033,Water System,604
11211,Noise,603
11377,Request Large Bulky Item Collection,602
10025,Illegal Parking,602
10040,Water System,600
10304,Street Condition,600
11232,Illegal Parking,599
11204,Missed Collection (All Materials),598
10453,DOOR/WINDOW,598
10009,Request Large Bulky Item Collection,598
11232,Noise - Residential,596
11357,Street Condition,596
10013,Illegal Parking,594
11101,Noise,594
11230,UNSANITARY CONDITION,593
10001,Noise - Residential,592
11370,Blocked Driveway,592
10031,Noise - Vehicle,590
11236,Electronics Waste Appointment,589
10472,Noise - Commercial,589
10128,Noise - Residential,589
11436,Noise - Residential,585
11420,Street Condition,585
10468,WATER LEAK,584
11378,Street Condition,583
10027,Noise,582
10034,Illegal Parking,581
11373,Request Large Bulky Item Collection,581
10458,Blocked Driveway,580
11217,Noise,579
11414,Illegal Parking,577
10457,DOOR/WINDOW,575
10016,Noise - Residential,575
11238,Noise,575
10022,Illegal Parking,575
11106,Request Large Bulky Item Collection,574
10022,Noise,574
11212,PAINT/PLASTER,574
10009,For Hire Vehicle Complaint,573
11236,HEAT/HOT WATER,573
10460,PAINT/PLASTER,572
10031,PLUMBING,572
10452,Noise - Commercial,571
11213,PAINT/PLASTER,570
10033,Noise - Vehicle,569
11354,Street Condition,568
10314,Street Light Condition,568
11372,Illegal Parking,566
11205,Request Large Bulky Item Collection,562
10032,Noise - Vehicle,561
10304,Illegal Parking,561
11233,Street Condition,560
10314,Blocked Driveway,560
10452,Blocked Driveway,558
10011,Request Large Bulky Item Collection,558
10014,Request Large Bulky Item Collection,558
10012,Noise - Street/Sidewalk,558
10032,PLUMBING,557
10034,Noise - Commercial,557
11367,Request Large Bulky Item Collection,556
11219,HEAT/HOT WATER,555
10473,Street Light Condition,555
11691,Blocked Driveway,555
11203,Water System,555
10456,DOOR/WINDOW,554
10466,UNSANITARY CONDITION,554
11234,Abandoned Vehicle,554
11375,Request Large Bulky Item Collection,553
10466,Derelict Vehicles,553
11215,New Tree Request,551
11423,Blocked Driveway,550
11367,Illegal Parking,550
11229,UNSANITARY CONDITION,549
10009,Noise,549
11375,HEAT/HOT WATER,549
10308,Street Condition,548
11211,Blocked Driveway,547
10314,Sidewalk Condition,547
10012,Illegal Parking,546
11379,Blocked Driveway,545
11434,Derelict Vehicles,545
11234,Water System,544
11354,Noise - Residential,544
11365,Noise - Residential,544
11102,Request Large Bulky Item Collection,543
10465,Blocked Driveway,543
11221,Street Condition,543
10002,Graffiti,543
10014,Illegal Parking,543
10466,Request Large Bulky Item Collection,542
10458,Water System,541
11211,HEAT/HOT WATER,539
10310,Street Condition,538
10010,Illegal Parking,538
11206,Street Condition,538
11237,Water System,538
10460,Illegal Parking,536
10011,Homeless Person Assistance,535
10306,Sewer,535
10463,Street Condition,534
11103,Noise - Residential,534
11215,Blocked Driveway,533
10314,Water System,533
11420,Derelict Vehicle,532
10473,Noise - Street/Sidewalk,531
10025,Rodent,531
10033,Illegal Parking,531
10452,DOOR/WINDOW,530
10017,Illegal Parking,530
11222,Noise,527
11211,Water System,527
11215,Noise,527
10458,WATER LEAK,527
11207,PLUMBING,526
10037,Noise - Residential,525
10023,Noise - Residential,524
10038,Noise,523
11420,Building/Use,523
11217,Noise - Commercial,523
11216,UNSANITARY CONDITION,523
10028,Noise,522
10305,Water System,522
11235,Sidewalk Condition,521
10010,Noise,520
11233,PAINT/PLASTER,520
11211,Street Condition,520
10451,Illegal Parking,520
10016,Homeless Person Assistance,519
11226,General Construction/Plumbing,518
10003,Noise - Street/Sidewalk,518
11219,Noise - Residential,517
10303,Request Large Bulky Item Collection,517
11229,Sidewalk Condition,516
11221,Rodent,516
10019,Noise - Residential,516
11385,Noise - Vehicle,515
10033,UNSANITARY CONDITION,514
11230,Missed Collection (All Materials),514
11220,UNSANITARY CONDITION,514
10461,Street Light Condition,513
10314,Sewer,512
10003,Street Condition,512
11216,Noise - Commercial,511
10022,Homeless Person Assistance,511
11430,Taxi Complaint,511
10460,Water System,510
10022,Street Condition,509
10466,Street Condition,509
10312,Sidewalk Condition,509
10025,Request Large Bulky Item Collection,508
11226,Derelict Vehicles,508
10456,Illegal Parking,507
11207,Street Light Condition,506
11233,PLUMBING,505
10033,PAINT/PLASTER,505
11237,Graffiti,505
11222,Street Condition,504
10016,Request Large Bulky Item Collection,504
10452,WATER LEAK,504
10451,UNSANITARY CONDITION,504
10031,Noise - Commercial,504
10023,Request Large Bulky Item Collection,503
10472,Water System,503
11432,Noise,503
11375,Street Condition,502
11207,PAINT/PLASTER,501
10455,UNSANITARY CONDITION,501
10025,UNSANITARY CONDITION,500
11234,Damaged Tree,499
11210,Derelict Vehicles,498
10469,Derelict Vehicles,498
11105,Noise - Residential,498
10024,Request Large Bulky Item Collection,497
11203,PAINT/PLASTER,497
11213,PLUMBING,497
11226,Noise - Vehicle,497
11226,ELECTRIC,497
10016,HEAT/HOT WATER,497
10011,Noise - Commercial,496
10303,Noise - Residential,496
10011,Noise - Street/Sidewalk,496
11365,Street Condition,496
11211,General Construction/Plumbing,495
11418,Street Condition,495
10019,Street Condition,494
10036,Noise,494
11412,Noise - Residential,494
10460,DOOR/WINDOW,493
11231,Noise - Residential,493
11233,Rodent,493
11691,Illegal Parking,493
10306,Street Light Condition,492
10301,HEAT/HOT WATER,492
11215,Missed Collection (All Materials),492
11204,Noise - Residential,491
10017,Noise,490
10034,UNSANITARY CONDITION,490
11230,Street Condition,489
10019,Noise - Street/Sidewalk,489
11226,FLOORING/STAIRS,489
10466,Water System,488
11217,Noise - Street/Sidewalk,488
11414,Street Condition,487
11216,Rodent,487
10463,UNSANITARY CONDITION,487
10467,Street Condition,487
11222,Noise - Commercial,487
11206,UNSANITARY CONDITION,487
11368,Street Condition,487
10011,Street Condition,486
11373,Street Condition,485
11229,Water System,485
11234,Sewer,484
10306,Water System,484
10470,Noise - Residential,484
10034,Noise - Vehicle,484
11218,Street Condition,482
10314,Damaged Tree,482
11385,Derelict Vehicle,482
10012,Noise - Commercial,481
10463,Water System,481
10469,Street Condition,481
11433,Derelict Vehicles,481
11233,Derelict Vehicles,480
11428,Request Large Bulky Item Collection,480
10308,Illegal Parking,480
11411,Request Large Bulky Item Collection,479
11222,General Construction/Plumbing,479
10471,Illegal Parking,479
10003,Homeless Person Assistance,478
10471,Street Condition,477
10128,Request Large Bulky Item Collection,477
10468,DOOR/WINDOW,476
11235,Street Condition,475
10002,Street Condition,475
11218,Missed Collection (All Materials),475
11378,Derelict Vehicle,474
11220,Street Light Condition,473
10012,Request Large Bulky Item Collection,472
11435,Request Large Bulky Item Collection,472
11434,Sewer,472
11212,Derelict Vehicles,471
11237,UNSANITARY CONDITION,471
11234,Sidewalk Condition,471
11221,Noise - Vehicle,470
11203,Noise - Street/Sidewalk,470
10467,ELECTRIC,469
10461,Request Large Bulky Item Collection,469
11354,Illegal Parking,469
10031,Illegal Parking,469
11355,Street Condition,468
10028,Request Large Bulky Item Collection,468
11365,Noise - Vehicle,467
11205,Blocked Driveway,465
11691,UNSANITARY CONDITION,465
10459,PLUMBING,464
11212,Noise - Street/Sidewalk,464
10003,Noise - Commercial,464
11385,New Tree Request,463
11233,Water System,463
11361,Illegal Parking,463
11201,Water System,462
11411,Street Condition,462
11364,Street Condition,462
10013,Street Condition,462
11225,Blocked Driveway,462
11215,General Construction/Plumbing,461
11385,Street Light Condition,460
10453,Illegal Parking,459
10310,Request Large Bulky Item Collection,458
11235,General Construction/Plumbing,458
10002,Request Large Bulky Item Collection,458
10024,Illegal Parking,457
11211,Sidewalk Condition,456
11103,Noise - Commercial,455
10470,Illegal Parking,455
11226,Water System,455
11212,Street Condition,455
10462,UNSANITARY CONDITION,454
11364,Illegal Parking,454
11234,Missed Collection (All Materials),454
11223,General Construction/Plumbing,454
10027,Request Large Bulky Item Collection,454
11225,WATER LEAK,453
11691,Street Condition,453
10305,Electronics Waste Appointment,452
11222,Sidewalk Condition,452
10472,PAINT/PLASTER,452
10036,HEAT/HOT WATER,452
11214,Sidewalk Condition,452
11361,Street Condition,452
11207,Missed Collection (All Materials),451
11104,HEAT/HOT WATER,451
10462,Noise - Street/Sidewalk,451
11372,Noise - Commercial,450
11412,Illegal Parking,450
11379,Street Condition,448
10457,Street Condition,448
11236,Water System,448
11201,Noise - Street/Sidewalk,448
11212,DOOR/WINDOW,447
11221,Noise,447
11215,Noise - Residential,447
11104,Noise - Residential,446
10036,Noise - Residential,446
10033,Noise - Commercial,446
11216,General Construction/Plumbing,446
10453,FLOORING/STAIRS,446
11433,Illegal Parking,445
10462,PAINT/PLASTER,445
11206,Water System,444
10024,Street Condition,444
11236,Missed Collection (All Materials),443
11207,General Construction/Plumbing,443
11204,Sidewalk Condition,443
11214,Street Condition,443
10454,Noise - Street/Sidewalk,442
11413,Noise - Residential,442
10457,FLOORING/STAIRS,442
10036,Illegal Parking,441
11354,Request Large Bulky Item Collection,441
11436,Blocked Driveway,440
10014,Noise - Residential,440
11229,New Tree Request,440
10471,Noise - Residential,440
11215,Water System,440
11212,Request Large Bulky Item Collection,440
11101,Traffic Signal Condition,440
11432,Street Condition,439
11427,Request Large Bulky Item Collection,439
10457,GENERAL,438
11238,Water System,438
10032,Illegal Parking,438
10312,Water System,438
10463,PAINT/PLASTER,438
10469,Water System,437
10011,HEAT/HOT WATER,436
10462,Street Light Condition,436
10459,PAINT/PLASTER,436
11203,Electronics Waste Appointment,436
11385,General Construction/Plumbing,435
11203,PLUMBING,435
11412,Street Condition,435
11238,Blocked Driveway,434
10003,Taxi Complaint,433
10010,Noise - Residential,433
11201,Street Light Condition,433
11215,Noise - Commercial,433
10304,Missed Collection (All Materials),432
10012,Noise - Residential,432
10461,Street Condition,432
